index	image_path	question	answer	category	split	dataset	scene	sample_id	start_frame	end_frame	sample_fps	frame_dir
1357	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night/frame_000027.jpg	What is the color of the upholstered chairs in the café?	The upholstered chairs in the café are blue, red, and black.	Object Recognition	night	sofia	Reception	sofia/Reception/1357	25	27	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night
1358	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night/frame_000032.jpg	What type of seating surrounds the round wooden tables in the space?	The round wooden tables are surrounded by chairs with armrests.	Object Recognition	night	sofia	Reception	sofia/Reception/1358	30	32	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night
1359	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night/frame_000002.jpg	What is located directly above the door?	Above the door, there is an illuminated green exit sign.	Spatial Reasoning	night	sofia	Reception	sofia/Reception/1359	0	2	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night
1360	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night/frame_000017.jpg	How many steps would you approximately take to reach the cloest table with high stool	You would need to take approximately 5-8 steps.	Spatial Reasoning	night	sofia	Reception	sofia/Reception/1360	15	17	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night
1361	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night/frame_000022.jpg	Considering the layout, if you start walking from the coffee counter towards the entrance door, which object will you pass first: the plants on rubish bins or the high chairs?	As you start walking from the coffee counter towards the entrance door, you will pass the tables first.	Spatial Reasoning	night	sofia	Reception	sofia/Reception/1361	20	22	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night
1362	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night/frame_000032.jpg	What is located directly beside the glass wall?	Beside the glass wall, there is a potted plant.	Spatial Reasoning	night	sofia	Reception	sofia/Reception/1362	30	32	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night
1363	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night/frame_000037.jpg	What object is located directly to the upper right side of the round table?	To the left of the round table, there is a dark-colored armchair.	Spatial Reasoning	night	sofia	Reception	sofia/Reception/1363	35	37	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night
1364	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night/frame_000002.jpg	How many recessed spotlights in the ceiling are visible?	There are two.	Light Recognition	night	sofia	Reception	sofia/Reception/1364	0	2	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night
1365	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night/frame_000002.jpg	"Is the lighing sourced from ""Fibank"" from outdoor or indoor?"	It is indoor.	Light Recognition	night	sofia	Reception	sofia/Reception/1365	0	2	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night
1366	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night/frame_000007.jpg	What is the closest lighting source to you?	It is the lights produced by the refrigerator on your left hand.	Light Recognition	night	sofia	Reception	sofia/Reception/1366	5	7	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night
1367	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night/frame_000017.jpg	How are the ceiling lights arranged in the indoor space?	In the indoor space, the ceiling lights are arranged in a line pattern.	Light Recognition	night	sofia	Reception	sofia/Reception/1367	15	17	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Reception/extracted_frames/Night
1368	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	What is the total number of streetlights visible throughout the video?	The total number of streetlights is around 8-11.	Counting	night	sofia	Roadway	sofia/Roadway/1368	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1369	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	How many potted plants are visible along the sidewalk?	The number of potted plants visible along the sidewalk is 25-30.	Counting	night	sofia	Roadway	sofia/Roadway/1369	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1370	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	How many flags are seen in the entire video?	There are 3 flags.	Counting	night	sofia	Roadway	sofia/Roadway/1370	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1371	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	Count the overall number of traffic cones observed.	Overall number of traffic cones is 8.	Counting	night	sofia	Roadway	sofia/Roadway/1371	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1372	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	How many buildings can be seen in the entire video sequence?	There are 15-20 buildings in the entire video sequence.	Counting	night	sofia	Roadway	sofia/Roadway/1372	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1373	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	How many unique types of structures or objects are observed throughout the video?	Unique types of structures or objects: Buildings, streetlights, cars, potted plants, flags, street signs, traffic cones, bicycles, bollards, benches, and a bus stop pole.	Counting	night	sofia	Roadway	sofia/Roadway/1373	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1374	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000020.jpg	What type of containers house the small plants on the sidewalk?	The small plants on the sidewalk are housed in rectangular stone or concrete planters.	Object Recognition	night	sofia	Roadway	sofia/Roadway/1374	18	20	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1375	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000029.jpg	What feature is prominent on the roof of the modern building on the left?	The modern building on the left has a prominent overhanging roof feature.	Object Recognition	night	sofia	Roadway	sofia/Roadway/1375	27	29	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1376	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000038.jpg	What is the shape of the shrubs in front of the modern building?	The shrubs in front of the modern building are shaped like cones and spirals.	Object Recognition	night	sofia	Roadway	sofia/Roadway/1376	36	38	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1377	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000074.jpg	What type of design feature is prominently visible on the left-side building?	The building on the left side in the video frame features prominent geometric elements with rectangular protrusions.	Object Recognition	night	sofia	Roadway	sofia/Roadway/1377	72	74	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1378	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	How did the architectural style of the buildings change as I moved from the main street to the side street?	The architectural style changed from business modern buildings to living apartment blocks.	Scene Sequence	night	sofia	Roadway	sofia/Roadway/1378	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1379	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	What landscape elements were present beside the glass facade of the building?	Beside the glass façade of the building there is lots of greenery.	Scene Sequence	night	sofia	Roadway	sofia/Roadway/1379	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1380	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	What details were visible through the building's glass windows?	Through the glass windows you can see mainly furniture and light sources.	Scene Sequence	night	sofia	Roadway	sofia/Roadway/1380	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1381	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000002.jpg	What object is positioned between the building and the sidewalk?	Between the building and the sidewalk, there is a low stone wall filled with rocks as well as some shrubs.	Spatial Reasoning	night	sofia	Roadway	sofia/Roadway/1381	0	2	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1382	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000011.jpg	What's the position of the street lamps relative to the building?	They are situated opposite building on the sidewalk and median that divides the two lanes of traffic, parallel to the building.	Spatial Reasoning	night	sofia	Roadway	sofia/Roadway/1382	9	11	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1383	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000020.jpg	What object is right next to you on the sidewalk as you move along the building?	As you move along the building, the object right next to you on the sidewalk is a series of rectangular planters with greenery planted in them.	Spatial Reasoning	night	sofia	Roadway	sofia/Roadway/1383	18	20	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1384	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000029.jpg	How many steps ahead is the closest traffic cone from your current position on the sidewalk?	The closest traffic cone is about 5 steps ahead on the sidewalk.	Spatial Reasoning	night	sofia	Roadway	sofia/Roadway/1384	27	29	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1385	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000056.jpg	How many planters are positioned along the edge of the sidewalk on your right side in the video?	There are 8-10 planters positioned along the edge of the sidewalk on your right side.	Spatial Reasoning	night	sofia	Roadway	sofia/Roadway/1385	54	56	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1386	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000074.jpg	What object is directly in front of the right building and partially obscured by trees?	The object directly in front of the right building, partially obscured by trees, is a streetlamp.	Spatial Reasoning	night	sofia	Roadway	sofia/Roadway/1386	72	74	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1387	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	How can I identify the route to the nearest intersection?	Walk straight, alongside the building, to reach the nearest intersection.	Navigation	night	sofia	Roadway	sofia/Roadway/1387	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1388	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	How do I get to the closest park or open space?	Cross the road at the intersection and you will find yourself at the park-like open space across the modern building.	Navigation	night	sofia	Roadway	sofia/Roadway/1388	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1389	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	What steps should I take to reach a pedestrian crossing?	There is no visible pedestrian crossing in the video.	Navigation	night	sofia	Roadway	sofia/Roadway/1389	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1390	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	Is there a direct path to connect with the adjacent roadway?	There seems to be no direct path for pedestrians to reach the adjacent roadway.	Navigation	night	sofia	Roadway	sofia/Roadway/1390	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1391	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	What text indicates the purpose of the entrance in frame 13	"The text ""ВХОД | ENTRANCE"" indicates the purpose of the entrance."	Text Recognition	night	sofia	Roadway	sofia/Roadway/1391	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1392	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	"How does the text ""ВХОД | ENTRANCE"" relate to the layout of the building?"	"The text ""ВХОД | ENTRANCE"" indicates the entryway for cars."	Text Recognition	night	sofia	Roadway	sofia/Roadway/1392	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1393	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	Is the text purely directional, or does it also provide information about what to expect inside?	The text is both directional and informational. It directs to the entrance and informs that there are offices inside.	Text Recognition	night	sofia	Roadway	sofia/Roadway/1393	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1394	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	"How many times does the combination ""ВХОД | ENTRANCE | OFFICES"" appear in the entire video?"	Based on the visible information, this combination appears once in the video.	Text Recognition	night	sofia	Roadway	sofia/Roadway/1394	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1395	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	Can you describe the sequence and placement of the streetlights as I approach them?	The streetlights are evenly spaced along the road. Positioned to provide consistent illumination, they form a straight line parallel to the street.	Action	night	sofia	Roadway	sofia/Roadway/1395	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1396	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	What changes do you notice in the surroundings as the journey progresses (besides lighting)?	The buildings become more residential as the journey progresses, and there's an increase in greenery and planters along the pathway.	Action	night	sofia	Roadway	sofia/Roadway/1396	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1397	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	Are there any points of interest or landmarks visible as I continue walking?	Notable landmarks include adjacent office and residential buildings, and the transition to a more suburban environment is notable.	Action	night	sofia	Roadway	sofia/Roadway/1397	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1398	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	Can you identify any signs or symbols that appear on or near the pathway?	There are flags and signs indicating building entrances and exits. There are also small planters placed along the walkway.	Action	night	sofia	Roadway	sofia/Roadway/1398	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1399	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000051.jpg	Is the revolving door rotating and what does that indicate?	No, the revolving door is not rotating, which indicates the building is currently closed.	Dynamic	night	sofia	Roadway	sofia/Roadway/1399	49	51	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1400	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000062.jpg	What kind of vehicle passed by me?	A white van passed by you.	Dynamic	night	sofia	Roadway	sofia/Roadway/1400	60	62	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1401	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	How many types of vehicles can you identify?	I can identify 3 types of vehicles.	Dynamic Counting	night	sofia	Roadway	sofia/Roadway/1401	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1402	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	What are the types of vehicles you could spot?	I can spot a bus, some cars and a white van.	Dynamic Counting	night	sofia	Roadway	sofia/Roadway/1402	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1403	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	How many people walked past you?	No people walked past me.	Dynamic Counting	night	sofia	Roadway	sofia/Roadway/1403	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1404	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night/frame_000043.jpg	How many people did you see sitting by the building and enjoying the evening?	I saw 2 people sitting by the building.	Dynamic Counting	night	sofia	Roadway	sofia/Roadway/1404	0	85	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Roadway/extracted_frames/Night
1405	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000029.jpg	How many streetlights are visible throughout the entire video sequence?	There are 8 visible streetlights.	Counting	night	sofia	Statue	sofia/Statue/1405	0	57	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1406	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000029.jpg	Can you count the number of benches present in the series of video frames?	There are 9 benches visible.	Counting	night	sofia	Statue	sofia/Statue/1406	0	57	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1407	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000029.jpg	Is there more than one statue or monument visible in the entire video sequence?	Yes, more than one statue or monument is visible.	Counting	night	sofia	Statue	sofia/Statue/1407	0	57	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1408	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000029.jpg	How many buildings are visible at different points in the video sequence?	There are 5-10 buildings visible at different points.	Counting	night	sofia	Statue	sofia/Statue/1408	0	57	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1409	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000029.jpg	Can you count the number of planter boxes visible in the video?	There are 6 planter boxes visible.	Counting	night	sofia	Statue	sofia/Statue/1409	0	57	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1410	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000029.jpg	Are there any noticeable structures that appear more than once throughout the video?	Yes, streetlights and benches appear more than once.	Counting	night	sofia	Statue	sofia/Statue/1410	0	57	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1411	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000029.jpg	How many intersections with streets or paths are shown in the video?	There are 2 intersections with streets or paths shown.	Counting	night	sofia	Statue	sofia/Statue/1411	0	57	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1412	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000008.jpg	What is the shape of the tiles on the paved pathway?	The tiles on the paved pathway are rectangular.	Object Recognition	night	sofia	Statue	sofia/Statue/1412	6	8	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1413	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000026.jpg	What type of surface is the sidewalk paved with?	The sidewalk is paved with cobblestones.	Object Recognition	night	sofia	Statue	sofia/Statue/1413	24	26	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1414	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000056.jpg	What date is inscribed on the brick paving in front of the statue?	"The date inscribed on the brick paving in front of the statue is ""09.08 -11.08” and under that “1877.”"	Object Recognition	night	sofia	Statue	sofia/Statue/1414	54	56	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1415	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000029.jpg	What was the sequence of scenes from the beginning to the end of the park pathway?	From the initial statue the scene sequence follows down the alleyway towards the street and then turns towards the park with the other statues.	Scene Sequence	night	sofia	Statue	sofia/Statue/1415	0	57	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1416	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000029.jpg	What structural element consistently lined the path throughout the walk?	The streetlights consistently lined the path throughout the walk.	Scene Sequence	night	sofia	Statue	sofia/Statue/1416	0	57	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1417	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000029.jpg	As I walked down the pathway, what was on the right side before reaching the green area?	The textured tiles for visually impaired pedestrians were on the right side before reaching the green area.	Scene Sequence	night	sofia	Statue	sofia/Statue/1417	0	57	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1418	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000029.jpg	After passing the first statue, what landscape elements became more prominent along the path?	After passing the first statue, the street lights and the small trees became more prominent along the path.	Scene Sequence	night	sofia	Statue	sofia/Statue/1418	0	57	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1419	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000002.jpg	How many steps away is the statue base from where you are standing?	Based on the video frames, you are approximately 4 to 5 steps away from the base of the statue.	Spatial Reasoning	night	sofia	Statue	sofia/Statue/1419	0	2	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1420	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000008.jpg	What is directly adjacent to the right of where you’re standing?	You're standing on a paved surface with a grass area to your right.	Spatial Reasoning	night	sofia	Statue	sofia/Statue/1420	6	8	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1421	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000014.jpg	What is the distance in steps between the two young trees with supports along the path?	The distance in steps is 4-6 steps.	Spatial Reasoning	night	sofia	Statue	sofia/Statue/1421	12	14	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1422	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000032.jpg	What is the spatial relationship between the planters and the streetlights?	The planters are positioned on the cobblestone area, closer to you, while the streetlights are located further away, along the edge of the street.	Spatial Reasoning	night	sofia	Statue	sofia/Statue/1422	30	32	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1423	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000038.jpg	As you walk along the pathway, what is directly to your right before reaching the open area?	As you walk along the pathway, directly to your right there is a sculpture in a grassy area with flowers nearby.	Spatial Reasoning	night	sofia	Statue	sofia/Statue/1423	36	38	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1424	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000050.jpg	What is the position of the bench relative to the tree?	The bench is positioned to the left of the tree when viewing from your perspective in the video.	Spatial Reasoning	night	sofia	Statue	sofia/Statue/1424	48	50	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1425	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000056.jpg	How many steps are between you and the statue?	Based on the frames provided, it seems you are approximately three steps away from the statue.	Spatial Reasoning	night	sofia	Statue	sofia/Statue/1425	54	56	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1426	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000029.jpg	What should I do after circling the statue to return to the main path?	Turn around and head towards the main path.	Navigation	night	sofia	Statue	sofia/Statue/1426	0	57	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1427	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000029.jpg	From the intersection, which direction should I take to find the pedestrian crossing?	From the intersection head straight and turn right to find the pedestrian crossing.	Navigation	night	sofia	Statue	sofia/Statue/1427	0	57	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1428	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000029.jpg	If I’m at the statue, how do I get back to the starting paved path?	Turn around and retrace your steps until you see the planter boxes, then turn right and you towards the starting paved path.	Navigation	night	sofia	Statue	sofia/Statue/1428	0	57	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1429	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000029.jpg	How do I get to the park area with more trees from the first statue?	From the first statue go towards the street, turn left and pass the planter boxes until you see the reddish paved road that leads to the park area with more trees.	Navigation	night	sofia	Statue	sofia/Statue/1429	0	57	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
1430	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night/frame_000029.jpg	After the pedestrian crossing, what is the next step to entering the park?	Keep walking straight without any turns.	Navigation	night	sofia	Statue	sofia/Statue/1430	0	57	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Sofia/Statue/extracted_frames/Night
